query_name,covered_subplans,all_subplans
33c,it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2,1517
33c,cn2 mc2 ml,1517
33c,it1 lt mc1 mi_idx1 ml,1517
33c,it2 mi_idx2,1517
33c,it2 lt mi_idx2 ml,1517
33c,lt mc1 ml t1 t2,1517
33c,it1 kt2 lt mi_idx1 ml t1 t2,1517
33c,it1 kt2 lt mc2 mi_idx1 mi_idx2 ml t2,1517
33c,it2 lt mc1 mi_idx2 ml t2,1517
33c,mc1 mi_idx1 t1,1517
33c,cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2,1517
33c,it1 lt mc2 mi_idx1 ml t1,1517
33c,it1 kt1 kt2 lt mi_idx1 ml t1 t2,1517
33c,mc1 mc2 ml,1517
33c,it1 mi_idx1 ml,1517
33c,lt ml t1,1517
33c,it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2,1517
33c,it1 kt1 lt mc1 mi_idx1 ml t1 t2,1517
33c,cn2 kt2 lt mc1 mc2 ml t1 t2,1517
33c,it2 mi_idx2 t2,1517
33c,cn1 kt1 lt mc1 mi_idx1 ml t1 t2,1517
33c,kt1 lt mi_idx2 ml t1,1517
33c,cn1 lt mc1 ml t2,1517
33c,it1 mi_idx1 t1,1517
33c,cn2 kt1 lt mc2 ml t1 t2,1517
33c,it1 kt2 lt mc2 mi_idx1 ml t1 t2,1517
33c,cn1 kt1 kt2 lt mc1 mi_idx2 ml t1 t2,1517
33c,lt mi_idx1 ml t1 t2,1517
33c,cn2 lt mc2 mi_idx2 ml,1517
33c,cn2 lt mc1 mc2 ml t2,1517
33c,cn1 kt1 lt mc1 mi_idx2 ml t1,1517
33c,mc1 mi_idx1 ml,1517
33c,mc1 ml t1,1517
33c,kt1 mc1 t1,1517
27a,cc ct lt mc ml,905
27a,cc cct1 cct2 cn ct lt mc mk ml,905
27a,cc mi,905
27a,cc cct2 cn ct lt mc ml,905
27a,ct lt mc ml,905
27a,lt mc mi ml t,905
27a,mc mi t,905
27a,cc cct2 lt mc mk ml,905
27a,k lt mk ml t,905
27a,cc k mi mk ml,905
27a,cc cn mc,905
27a,mi ml t,905
27a,cc cct1 cct2 ct lt mc ml t,905
27a,cc cct2 ct lt mc mk ml,905
27a,cc cct1 cct2 ct lt mc mk ml t,905
27a,cc ct lt mc mk ml,905
27a,cc cct1 cct2 k lt mi mk ml t,905
27a,cc lt ml,905
27a,cn ct lt mc ml t,905
27a,cc cct1 cct2 lt mi mk ml t,905
27a,cc k mi mk t,905
27a,cc cct1 k lt mk ml,905
27a,cc cct2 ct lt mc mi ml,905
27a,k mk ml,905
27a,lt mi mk ml,905
27a,cc cct1 cct2 lt mc mi ml,905
27a,ct lt mc mk ml,905
27a,cc cn ct lt mc ml t,905
27a,cc cct2 lt mc ml,905
27a,lt mi mk ml t,905
27a,cc k mk ml,905
27a,k mc mi mk,905
27a,cc cct2 lt mc mi ml t,905
27a,cc mc mi,905
27a,cc cct2 lt mi mk ml t,905
27a,cc cct1 k mk,905
27a,cc cct1 cct2 k lt mc mi mk ml,905
27a,cc cct2 mi,905
27a,cc cct1 cct2 cn ct lt mc mi ml t,905
27a,mi mk,905
27a,cc mi mk,905
27a,cc cct2 k lt mk ml t,905
27a,cc cct1 k mi mk,905
27a,k lt mi mk ml t,905
27a,cc cct2 ct lt mc ml t,905
27a,cc cct1 cct2 lt mk ml t,905
27a,cc cct1 lt ml t,905
27a,mc t,905
27a,cc cct1 cct2 lt mk ml,905
27a,cc lt mc mi ml t,905
27a,cc ct lt mc ml t,905
27a,cc cct1 k lt mk ml t,905
27a,cc cct2 k mi mk ml,905
27a,mc mk t,905
27a,mk ml,905
27a,cc cct2 ml,905
27a,k lt mk ml,905
27a,mc mi mk,905
27a,cc cct1 ml,905
27a,lt mk ml t,905
27a,cc cct1 cct2 k lt mk ml,905
27a,mi ml,905
27a,cc cct1 mc,905
27a,cc cct2 k mk t,905
27a,k mk,905
27a,k lt mc mk ml,905
27a,cc cct1 lt mi ml,905
27a,ct mc,905
27a,cc ml t,905
27a,cc cct1 cct2 ct lt mc mk ml,905
27a,cc lt mc ml t,905
27a,cc cct2 mk,905
27a,cn mc,905
27a,k mi mk t,905
27a,lt mc mk ml,905
27a,cc k lt mk ml t,905
27a,cc cct1 cct2 k mk ml,905
27a,cc cct1 cct2 lt mc mk ml,905
27a,cc k mi mk,905
27a,cc cct1 lt mc ml,905
27a,cc ct lt mc mi ml,905
27a,cc cct2 cn ct lt mc mi ml,905
27a,cc lt ml t,905
27a,cc cct1 cct2 k lt mc mi mk ml t,905
27a,cc cct1 cct2 k lt mk ml t,905
27a,mc mi ml,905
27a,k lt mi mk ml,905
27a,ct mc mk,905
27a,cc cct2 lt mi mk ml,905
27a,cc cct1 cct2 lt mi mk ml,905
27a,cc cct1 cct2 lt mc mi mk ml t,905
27a,cc k mc mi mk,905
27a,cc mk ml,905
27a,cc k lt mi mk ml,905
27a,cc lt mi mk ml,905
27a,cc cct1 cct2 k mk,905
27a,cc cct1 cct2 k lt mc mk ml t,905
27a,cc cct1 cct2 cn lt mc mi ml t,905
27a,mi mk ml,905
27a,cc cct1 cct2 cn ct lt mc ml,905
27a,cc k lt mc mk ml,905
27a,cc cct2 k lt mi mk ml t,905
27a,cn ct lt mc ml,905
27a,k mc mk,905
27a,cc cct1 cct2 k mi mk t,905
27a,cn ct lt mc mk ml,905
27a,cc cct2 lt mi ml,905
27a,cn lt mc ml t,905
27a,cc cct1 cct2 k mi mk ml,905
27a,cc cct2 cn lt mc ml,905
27a,cc cct2 t,905
27a,cc cct2 cn ct lt mc ml t,905
27a,mc mk ml,905
27a,cc cct2 lt mk ml,905
27a,cc cn ct lt mc ml,905
27a,lt ml t,905
27a,cc cct1 cct2 ct k lt mc mi mk ml t,905
27a,cc cct2 k mi mk,905
27a,cc k mk,905
27a,mc mk,905
27a,cc cct2,905
27a,cn mc t,905
27a,cc cct2 ct lt mc ml,905
27a,mi mk t,905
27a,cc k lt mi mk ml t,905
27a,cc cct2 k mc mi mk,905
27a,cc cct1 cct2 ct lt mc mi mk ml t,905
27a,cc cct1 cct2 k mc mi mk,905
27a,cc cct1 cct2 ct lt mc mi ml,905
27a,cc cct2 k mk,905
27a,cn mc mi,905
27a,cc k lt mk ml,905
27a,cc cct2 k lt mc mk ml t,905
27a,cc mk t,905
27a,lt mi ml,905
27a,cc lt mi mk ml t,905
27a,cn lt mc mi ml,905
27a,lt mi ml t,905
27a,cc cct2 k mi mk t,905
27a,cc cct2 k lt mk ml,905
27a,k mc mk ml,905
27a,cc cct1 ct lt mc ml,905
27a,ct mc t,905
27a,cc cct1 cct2 cn k lt mc mi mk ml t,905
27a,cn ct lt mc mi ml,905
27a,ct mc ml,905
27a,cc cct1 cct2 lt mi ml,905
27a,cc cct1 cct2 k lt mc mk ml,905
27a,cc cct2 mc,905
27a,lt ml,905
27a,cc cct1 cct2 k mc mk,905
27a,cc k mk t,905
27a,cc cn ct lt mc mk ml,905
27a,cc k mc mk,905
27a,cc lt mc ml,905
27a,cc cct1 t,905
27a,cc cct1 cct2 k lt mi mk ml,905
27a,cc lt mk ml,905
27a,cc cct1 cct2 lt mc ml,905
27a,cc lt mi ml t,905
27a,ct lt mc ml t,905
27a,cc cct2 lt mk ml t,905
27a,cc cct2 k mk ml,905
27a,lt mc ml t,905
27a,cc cct1 cct2 lt mc ml t,905
27a,cc mc,905
27a,cn lt mc mk ml,905
27a,cc cct1,905
27a,k mk t,905
27a,cc cct1 mk,905
27a,mc ml t,905
27a,cc cct1 cct2 cn ct k lt mc mi mk ml t,905
27a,cc cct2 cn ct lt mc mk ml,905
27a,cc ct mc,905
27a,ct lt mc mi ml,905
27a,cc cct2 lt mc mi ml,905
27a,cc cct1 cct2 cn ct lt mc mi ml,905
27a,cc cct1 cct2 ct lt mc mi ml t,905
27a,cc cct1 cct2 k mi mk ml t,905
27a,k mc mk t,905
27a,cc cct1 mi,905
27a,cc cct1 cct2 ct lt mc ml,905
27a,mc ml,905
27a,cc lt mc mk ml,905
27a,ml t,905
27a,cn mc mk,905
27a,cc cct1 cct2 cn ct lt mc ml t,905
27a,cc cct1 cct2 lt ml t,905
27a,cc cct1 cct2 lt mc mi ml t,905
27a,cc cct2 k lt mi mk ml,905
27a,cn k mc mk,905
27a,cn lt mc ml,905
27a,cc mk,905
27a,cc cct1 cct2 cn ct lt mc mk ml t,905
27a,cc cct1 cct2 k mi mk,905
27a,k mi mk ml,905
27a,cc cct1 cct2 lt mi ml t,905
27a,k lt mc mk ml t,905
27a,cc cct1 cct2,905
27a,cc cct1 cct2 k mk t,905
27a,cc cct1 cn ct lt mc ml,905
27a,cc cct1 lt mk ml,905
27a,cc cct1 lt mi ml t,905
27a,cc cct2 k lt mc mk ml,905
27a,cc cn ct lt mc mi ml,905
27a,mk ml t,905
27a,cc lt mi ml,905
27a,k mi mk,905
27a,cc cct2 lt ml t,905
27a,cc cct1 cct2 k mc mi mk ml,905
27a,cc cct1 cct2 lt mc mk ml t,905
27a,mc mi,905
27a,cc mc mk,905
27a,mi t,905
27a,cc k lt mc mk ml t,905
27a,cc cct1 cct2 cn ct lt mc mi mk ml t,905
27a,cc t,905
27a,cc mc ml,905
27a,cc cct2 lt mc ml t,905
27a,cc cct2 lt ml,905
27a,cc cct2 lt mi ml t,905
27a,cc ml,905
27a,cc lt mc mi ml,905
27a,cc lt mk ml t,905
27a,cn ct mc,905
27a,cn mc ml,905
27a,k mk ml t,905
27a,cc mi t,905
27a,cc mc t,905
27a,mk t,905
27a,cc cn lt mc ml,905
27a,lt mc ml,905
27a,cc cct1 cct2 lt ml,905
27a,ct mc mi,905
27a,ct k mc mk,905
27a,cc cct1 lt ml,905
27a,cc cct2 k mc mk,905
27a,lt mc mi ml,905
27a,lt mk ml,905
27a,cc mi ml,905
27b,cc ct lt mc ml,905
27b,cc cct1 cct2 cn ct lt mc mk ml,905
27b,cc mi,905
27b,cc cct2 cn ct lt mc ml,905
27b,ct lt mc ml,905
27b,cc cct2 lt mc mk ml,905
27b,mc mi t,905
27b,cc cct1 k mk t,905
27b,k lt mk ml t,905
27b,cc cct1 cct2 k mc mi mk ml t,905
27b,lt mc mi ml t,905
27b,cc k mi mk ml,905
27b,cc cn mc,905
27b,mi ml t,905
27b,cc cct1 cct2 ct lt mc ml t,905
27b,cc cct2 ct lt mc mk ml,905
27b,cc cct2 mc mi t,905
27b,cc cct1 cct2 ct lt mc mk ml t,905
27b,cc ct lt mc mk ml,905
27b,cc cct2 mi t,905
27b,cc cct1 cct2 k lt mi mk ml t,905
27b,cc lt ml,905
27b,cn ct lt mc ml t,905
27b,cc cct1 cct2 lt mi mk ml t,905
27b,cc k mi mk t,905
27b,cc cct1 k lt mk ml,905
27b,cc cct2 ct lt mc mi ml,905
27b,k mk ml,905
27b,lt mi mk ml,905
27b,cc cct1 cct2 lt mc mi ml,905
27b,ct lt mc mk ml,905
27b,cc cn ct lt mc ml t,905
27b,cc cct2 lt mc ml,905
27b,cc cct1 cct2 mi mk t,905
27b,cc k mk ml,905
27b,k mc mi mk,905
27b,cc cct1 cct2 t,905
27b,cc cct1 cct2 mc mi t,905
27b,cc cct1 cct2 mc mi ml t,905
27b,cc mc mi,905
27b,cc cct1 cct2 mi ml t,905
27b,cc cct2 k mk ml t,905
27b,cc cct1 k mk,905
27b,cc cct2 ct lt mc mk ml t,905
27b,cc cct1 cct2 k lt mc mi mk ml,905
27b,cc cct2 mi,905
27b,cc cct1 cct2 cn ct lt mc mi ml t,905
27b,mi mk,905
27b,cc mi mk,905
27b,cc cct2 k lt mk ml t,905
27b,cc cct1 k mi mk,905
27b,cc cct2 ct lt mc ml t,905
27b,cc cct1 cct2 lt mk ml t,905
27b,cc cct1 lt ml t,905
27b,mc t,905
27b,cc cct1 cct2 lt mk ml,905
27b,ct lt mc mi ml t,905
27b,cc ct lt mc ml t,905
27b,cc cct2 k mi mk ml,905
27b,mc mk t,905
27b,cc mi mk t,905
27b,cc cct1 mi t,905
27b,mk ml,905
27b,cc cct2 ml,905
27b,k lt mk ml,905
27b,mc mi mk,905
27b,lt mk ml t,905
27b,cc cct1 ml,905
27b,cc cct1 cct2 k lt mk ml,905
27b,mi ml,905
27b,cc cct1 mc,905
27b,cc cct2 k mk t,905
27b,k mk,905
27b,k lt mc mk ml,905
27b,cc cct1 lt mi ml,905
27b,ct mc,905
27b,cc ml t,905
27b,cc cct2 mi mk t,905
27b,cc cct1 cct2 ct lt mc mk ml,905
27b,cc lt mc ml t,905
27b,cc cct2 mk,905
27b,cn mc,905
27b,cc cct2 mc t,905
27b,lt mc mk ml,905
27b,cc k lt mk ml t,905
27b,k mi mk t,905
27b,cc cct1 cct2 k mk ml,905
27b,cc cct1 cct2 lt mc mk ml,905
27b,cc k mi mk,905
27b,cc cct1 lt mc ml,905
27b,cc ct lt mc mi ml,905
27b,cc cct2 cn ct lt mc mi ml,905
27b,cc lt ml t,905
27b,cc cct1 cct2 k lt mc mi mk ml t,905
27b,cc cct1 cct2 k lt mk ml t,905
27b,mc mi ml,905
27b,ct mc mk,905
27b,k lt mi mk ml,905
27b,cc cct1 cct2 ml t,905
27b,cc cct2 lt mi mk ml,905
27b,cc cct1 cct2 lt mi mk ml,905
27b,cc cct1 cct2 lt mc mi mk ml t,905
27b,cc cct1 cct2 mk t,905
27b,cc k mc mi mk,905
27b,cc mc mi t,905
27b,cc cct1 cct2 mi t,905
27b,cc mk ml,905
27b,cc mi ml t,905
27b,cc k lt mi mk ml,905
27b,cc lt mi mk ml,905
27b,cc cct1 cct2 k mk,905
27b,cc cct1 cct2 k lt mc mk ml t,905
27b,cc cct1 cct2 cn lt mc mi ml t,905
27b,mi mk ml,905
27b,cc cct1 cct2 cn ct lt mc ml,905
27b,cc k lt mc mk ml,905
27b,cn ct lt mc ml,905
27b,k mc mk,905
27b,cc cct1 cct2 k mi mk t,905
27b,cn ct lt mc mk ml,905
27b,cc cct2 lt mi ml,905
27b,cn lt mc ml t,905
27b,cc cct1 cct2 k mi mk ml,905
27b,cc cct1 cct2 ct k mc mi mk ml t,905
27b,cc cct1 cct2 k mk ml t,905
27b,cc cct2 cn lt mc ml,905
27b,cc cct2 t,905
27b,cc cct2 cn ct lt mc ml t,905
27b,mc mk ml,905
27b,cc cct2 lt mk ml,905
27b,cc cn ct lt mc ml,905
27b,lt ml t,905
27b,cc cct1 cct2 ct k lt mc mi mk ml t,905
27b,cc cct2 k mi mk,905
27b,cc k mk,905
27b,mc mk,905
27b,cc k mk ml t,905
27b,cc cct2,905
27b,cn mc t,905
27b,cc cct2 ct lt mc ml,905
27b,mi mk t,905
27b,cc cct1 cct2 k mc mi mk,905
27b,cc cct2 k mc mi mk,905
27b,cc cct1 cct2 ct lt mc mi mk ml t,905
27b,cc cct1 cct2 ct lt mc mi ml,905
27b,cc cct2 k mk,905
27b,cn mc mi,905
27b,cc k lt mk ml,905
27b,cc mk t,905
27b,lt mi ml,905
27b,cc cct2 ml t,905
27b,cn lt mc mi ml,905
27b,lt mi ml t,905
27b,cc cct2 k mi mk t,905
27b,cc cct2 k lt mk ml,905
27b,k mc mk ml,905
27b,cc cct1 ct lt mc ml,905
27b,ct mc t,905
27b,cc cct1 cct2 cn k lt mc mi mk ml t,905
27b,cn ct lt mc mi ml,905
27b,ct mc ml,905
27b,cc cct1 cct2 k mc mk t,905
27b,cc cct1 cct2 lt mi ml,905
27b,cc cct1 cct2 k lt mc mk ml,905
27b,cc cct2 mc,905
27b,lt ml,905
27b,cc cct1 cct2 k mc mk,905
27b,cc k mk t,905
27b,cc cn ct lt mc mk ml,905
27b,cc k mc mk,905
27b,cc lt mc ml,905
27b,cc cct1 t,905
27b,cc cct1 cct2 k lt mi mk ml,905
27b,cc lt mk ml,905
27b,cc cct1 cct2 lt mc ml,905
27b,cc lt mi ml t,905
27b,cc cct2 lt mk ml t,905
27b,ct lt mc ml t,905
27b,cc cct2 k mk ml,905
27b,lt mc ml t,905
27b,cc cct1 ct lt mc ml t,905
27b,cc cct1 cct2 lt mc ml t,905
27b,cc mc,905
27b,cn lt mc mk ml,905
27b,cc cct1,905
27b,k mk t,905
27b,cc cct1 mk,905
27b,mc ml t,905
27b,cc cct1 cct2 cn ct k lt mc mi mk ml t,905
27b,cc cct2 ct lt mc mi ml t,905
27b,cc cct2 cn ct lt mc mk ml,905
27b,cc cct1 cct2 mi mk ml t,905
27b,cc ct mc,905
27b,cc cct1 cct2 cn lt mc mi mk ml t,905
27b,ct lt mc mi ml,905
27b,cc cct2 lt mc mi ml,905
27b,cc cct1 cct2 cn ct lt mc mi ml,905
27b,cc cct1 cct2 ct lt mc mi ml t,905
27b,cc cct1 cct2 k mi mk ml t,905
27b,k mc mk t,905
27b,cc cct1 mi,905
27b,ct lt mc mk ml t,905
27b,cc cct1 cct2 ct lt mc ml,905
27b,mc ml,905
27b,cc cct1 cct2 ct k mc mi mk t,905
27b,cc cct2 k mc mk t,905
27b,cc lt mc mk ml,905
27b,ml t,905
27b,cn mc mk,905
27b,cc cct1 cct2 cn ct lt mc ml t,905
27b,cc cct1 cct2 lt ml t,905
27b,cc cct1 cct2 lt mc mi ml t,905
27b,cc ct lt mc mi ml t,905
27b,cc cct2 k lt mi mk ml,905
27b,cn lt mc ml,905
27b,cc mk,905
27b,cc cct1 cct2 cn ct lt mc mk ml t,905
27b,cc cct1 cct2 k mi mk,905
27b,cc cct1 cct2 cn ct k mc mi mk ml t,905
27b,k mi mk ml,905
27b,cc cct1 cct2 lt mi ml t,905
27b,cc cct1 cct2 k mk t,905
27b,cc cct1 cct2,905
27b,cc cct1 cn ct lt mc ml,905
27b,cc cct1 lt mk ml,905
27b,cc cct2 k lt mc mk ml,905
27b,cc cn ct lt mc mi ml,905
27b,cc cct2 mi ml t,905
27b,mk ml t,905
27b,cc ct lt mc mk ml t,905
27b,cc lt mi ml,905
27b,k mi mk,905
27b,cc k mc mk t,905
27b,cc cct2 lt ml t,905
27b,cc cct2 mk t,905
27b,cc cct1 cct2 lt mc mk ml t,905
27b,cc cct1 cct2 k mc mi mk ml,905
27b,mc mi,905
27b,cc mc mk,905
27b,mi t,905
27b,cc cct1 cct2 mc t,905
27b,cc cct1 cct2 cn k mc mi mk t,905
27b,cc cct1 cct2 cn ct lt mc mi mk ml t,905
27b,cc t,905
27b,cc mc ml,905
27b,cc cct2 lt mc ml t,905
27b,cc cct2 lt ml,905
27b,cc cct1 cct2 k mc mi mk t,905
27b,cc cct2 lt mi ml t,905
27b,cc ml,905
27b,cc lt mc mi ml,905
27b,cc lt mk ml t,905
27b,cn ct mc,905
27b,cn mc ml,905
27b,cc mc t,905
27b,cc mi t,905
27b,k mk ml t,905
27b,mk t,905
27b,lt mc mk ml t,905
27b,cc cn lt mc ml,905
27b,lt mc ml,905
27b,cc cct1 cct2 lt ml,905
27b,ct mc mi,905
27b,cc cct1 cct2 cn ct k mc mi mk t,905
27b,cc cct1 lt ml,905
27b,cc cct2 k mc mk,905
27b,lt mc mi ml,905
27b,lt mk ml,905
27b,cc mi ml,905
27c,cc ct lt mc ml,905
27c,cc cct1 cct2 cn ct lt mc mk ml,905
27c,cc mi,905
27c,cc cct2 cn ct lt mc ml,905
27c,ct lt mc ml,905
27c,cc cct1 ct lt mc mi ml,905
27c,mc mi t,905
27c,cc cct1 k mk t,905
27c,k lt mk ml t,905
27c,cc cct1 cct2 k mc mk ml,905
27c,cc cn mc,905
27c,mi ml t,905
27c,cc cct1 cct2 ct lt mc ml t,905
27c,cc cct1 cct2 ct lt mc mk ml t,905
27c,cc ct lt mc mk ml,905
27c,cc cct1 cct2 k lt mi mk ml t,905
27c,cc lt ml,905
27c,cn ct lt mc ml t,905
27c,cc cct1 cct2 lt mi mk ml t,905
27c,cc cct1 k lt mk ml,905
27c,k mk ml,905
27c,lt mi mk ml,905
27c,cc cct1 cct2 lt mc mi ml,905
27c,ct lt mc mk ml,905
27c,cc cn ct lt mc ml t,905
27c,cc cct2 lt mc ml,905
27c,cc k mk ml,905
27c,cc cct1 cn lt mc ml,905
27c,cc mc mi,905
27c,cc cct1 k mk,905
27c,cc cct2 mi,905
27c,cc cct1 cct2 cn ct lt mc mi ml t,905
27c,mi mk,905
27c,cc mi mk,905
27c,cc cct1 k mi mk,905
27c,cc cct1 cct2 lt mk ml t,905
27c,cc cct1 lt ml t,905
27c,mc t,905
27c,cc cct1 cct2 lt mk ml,905
27c,cc cct1 k lt mk ml t,905
27c,cc ct lt mc ml t,905
27c,mc mk t,905
27c,mk ml,905
27c,cc cct2 ml,905
27c,cc cct1 ct lt mc mk ml,905
27c,k lt mk ml,905
27c,mc mi mk,905
27c,cc cct1 ml,905
27c,lt mk ml t,905
27c,cc cct1 cct2 k lt mk ml,905
27c,cc cct1 cct2 cn lt mc ml t,905
27c,cc cct1 mc,905
27c,mi ml,905
27c,k mk,905
27c,k lt mc mk ml,905
27c,cc cct1 lt mi ml,905
27c,ct mc,905
27c,cc ml t,905
27c,cc cct1 cct2 ct lt mc mk ml,905
27c,cc lt mc ml t,905
27c,cc cct2 mk,905
27c,cn mc,905
27c,cc k lt mk ml t,905
27c,lt mc mk ml,905
27c,cc cct1 lt mc ml t,905
27c,cc cct1 cct2 k mk ml,905
27c,cc cct1 cct2 lt mc mk ml,905
27c,cc k mi mk,905
27c,cc cct1 lt mc ml,905
27c,cc ct lt mc mi ml,905
27c,cc lt ml t,905
27c,cc cct1 cct2 k lt mc mi mk ml t,905
27c,cc cct1 cct2 k lt mk ml t,905
27c,mc mi ml,905
27c,k lt mi mk ml,905
27c,ct mc mk,905
27c,cc cct1 cn ct lt mc ml t,905
27c,cc cct1 cct2 lt mi mk ml,905
27c,cc cct1 cct2 lt mc mi mk ml t,905
27c,cc cct1 lt mc mk ml,905
27c,cc mk ml,905
27c,cc k lt mi mk ml,905
27c,cc lt mi mk ml,905
27c,cc cct1 cct2 k mk,905
27c,cc cct1 cct2 k lt mc mk ml t,905
27c,cc cct1 cct2 cn lt mc mi ml t,905
27c,mi mk ml,905
27c,cc cct1 cct2 cn ct lt mc ml,905
27c,cc k lt mc mk ml,905
27c,cc cct1 k lt mc mk ml,905
27c,cn ct lt mc ml,905
27c,k mc mk,905
27c,cn ct lt mc mk ml,905
27c,cc cct2 lt mi ml,905
27c,cn lt mc ml t,905
27c,cc cct1 cct2 k mi mk ml,905
27c,cc cct1 cct2 k mk ml t,905
27c,cc cct2 t,905
27c,mc mk ml,905
27c,cc k mk,905
27c,cc cct2 lt mk ml,905
27c,cc cn ct lt mc ml,905
27c,lt ml t,905
27c,cc cct1 cct2 ct k lt mc mi mk ml t,905
27c,cc cct1 k mk ml,905
27c,mc mk,905
27c,cc cct2,905
27c,cn mc t,905
27c,cc cct2 ct lt mc ml,905
27c,mi mk t,905
27c,cc cct1 cct2 ct lt mc mi mk ml t,905
27c,cc cct1 cct2 ct lt mc mi ml,905
27c,cc cct2 k mk,905
27c,cn mc mi,905
27c,cc k lt mk ml,905
27c,cc mk t,905
27c,lt mi ml,905
27c,cn lt mc mi ml,905
27c,lt mi ml t,905
27c,cc cct2 k lt mk ml,905
27c,cc cct1 k mc mk,905
27c,k mc mk ml,905
27c,cc cct1 ct lt mc ml,905
27c,ct mc t,905
27c,cc cct1 cn ct lt mc mi ml,905
27c,cc cct1 cct2 cn k lt mc mi mk ml t,905
27c,cn ct lt mc mi ml,905
27c,ct mc ml,905
27c,cc cct1 cct2 lt mi ml,905
27c,cc cct1 cct2 k lt mc mk ml,905
27c,cc cct2 mc,905
27c,lt ml,905
27c,cc cct1 cct2 k mc mk,905
27c,cc k mk t,905
27c,cc cn ct lt mc mk ml,905
27c,cc k mc mk,905
27c,cc lt mc ml,905
27c,cc cct1 t,905
27c,cc cct1 cct2 k lt mi mk ml,905
27c,cc lt mk ml,905
27c,cc cct1 cct2 lt mc ml,905
27c,cc lt mi ml t,905
27c,ct lt mc ml t,905
27c,lt mc ml t,905
27c,cc cct1 lt mc mi ml,905
27c,cc cct1 ct lt mc ml t,905
27c,cc cct1 cct2 lt mc ml t,905
27c,cc mc,905
27c,cc cct1 cct2 cn lt mc mi ml,905
27c,cc cct1 lt mi mk ml,905
27c,cn lt mc mk ml,905
27c,cc cct1,905
27c,k mk t,905
27c,cc cct1 mk,905
27c,mc ml t,905
27c,cc cct1 cct2 cn ct k lt mc mi mk ml t,905
27c,cc ct mc,905
27c,ct lt mc mi ml,905
27c,cc cct1 cct2 cn ct lt mc mi ml,905
27c,cc cct1 cct2 ct lt mc mi ml t,905
27c,cc cct1 mi,905
27c,cc cct1 cct2 ct lt mc ml,905
27c,mc ml,905
27c,cc lt mc mk ml,905
27c,ml t,905
27c,cn mc mk,905
27c,cc cct1 cct2 cn ct lt mc ml t,905
27c,cc cct1 cct2 lt ml t,905
27c,cc cct1 cct2 lt mc mi ml t,905
27c,cc cct1 cn ct lt mc mk ml,905
27c,cn k mc mk,905
27c,cn lt mc ml,905
27c,cc mk,905
27c,cc cct1 cct2 cn ct lt mc mk ml t,905
27c,cc cct1 lt mk ml t,905
27c,cc cct1 cct2 k mi mk,905
27c,k mi mk ml,905
27c,cc cct1 cct2 lt mi ml t,905
27c,cc cct1 cct2 k mk t,905
27c,cc cct1 cct2,905
27c,cc cct1 cn ct lt mc ml,905
27c,cc cct1 lt mk ml,905
27c,cc cct1 lt mi ml t,905
27c,cc cn ct lt mc mi ml,905
27c,mk ml t,905
27c,cc lt mi ml,905
27c,k mi mk,905
27c,cc cct2 lt ml t,905
27c,cc cct1 k lt mi mk ml,905
27c,cc cct1 cct2 lt mc mk ml t,905
27c,mc mi,905
27c,cc mc mk,905
27c,mi t,905
27c,cc cct1 cct2 cn ct lt mc mi mk ml t,905
27c,cc t,905
27c,cc mc ml,905
27c,cc cct2 lt ml,905
27c,cc ml,905
27c,cc lt mc mi ml,905
27c,cc lt mk ml t,905
27c,cn ct mc,905
27c,cn mc ml,905
27c,cc mc t,905
27c,cc mi t,905
27c,k mk ml t,905
27c,mk t,905
27c,cc cn lt mc ml,905
27c,lt mc ml,905
27c,cc cct1 cct2 lt ml,905
27c,ct k mc mk,905
27c,ct mc mi,905
27c,cc cct1 lt ml,905
27c,lt mc mi ml,905
27c,lt mk ml,905
27c,cc mi ml,905
28a,mc mi t,2032
28a,cc it1 it2 kt mi mi_idx t,2032
28a,cc cct1 cct2 cn ct it2 kt mc mi_idx mk t,2032
28a,cc cct1 cct2 it2 k mc mi_idx mk t,2032
28a,kt mi_idx mk t,2032
28a,cc cct1 cct2 cn ct it2 mc mi_idx,2032
28a,cc cct1 cct2 it1 it2 k kt mc mi mi_idx mk t,2032
28a,cc cct1 it2 mc mi mi_idx,2032
28a,cc cct1 cct2 it2 mi_idx,2032
28a,cc cct1 cct2 cn ct it1 it2 k kt mc mi mi_idx mk t,2032
28a,it2 mc mi_idx mk t,2032
28a,cc cn ct it2 kt mc mi_idx t,2032
28a,cc cct1 it1 it2 mi mi_idx,2032
28a,cc cct2 mi,2032
28a,cn it2 mc mi_idx t,2032
28a,mi mi_idx t,2032
28a,cc cct1 cct2 ct it1 it2 mc mi mi_idx mk t,2032
28a,cc cct1 cct2 ct it2 kt mc mi_idx mk t,2032
28a,cc it1 mi,2032
28a,cc mi_idx mk,2032
28a,cc cct1 cct2 it2 kt mc mi mi_idx mk t,2032
28a,cc ct it2 kt mc mi mi_idx t,2032
28a,cc mi_idx,2032
28a,cc it2 mi mi_idx t,2032
28a,cc cct1 it2 mi_idx t,2032
28a,ct mc,2032
28a,cn mc,2032
28a,cc it2 k mi mi_idx mk,2032
28a,cc cct1 cct2 cn it1 it2 kt mc mi mi_idx mk t,2032
